 #time susceptible infected recover
          60     1095425           0           1
          61     1095425           0           1
          62     1095425           0           1
          63     1095425           0           1
          64     1095425           0           1
          65     1095425           0           1
           1     1095425           2           0
           2     1095425           2           0
           3     1095425           2           0
           4     1095425           2           0
           5     1095425           2           0
           6     1095425           2           0
           7     1095425           2           0
           8     1095425           2           0
           9     1095425           2           0
          10     1095425           2           0
          11     1095425           2           0
          12     1095425           2           0
          13     1095425           2           0
          14     1095425           2           0
          15     1095425           2           0
          16     1095425           2           0
          17     1095425           2           0
          18     1095425           2           0
          19     1095425           2           0
          20     1095425           2           0
          21     1095425           2           0
          22     1095425           2           0
          23     1095425           2           0
          24     1095425           0           1
          25     1095425           0           1
          26     1095425           0           1
          27     1095425           0           1
          28     1095425           0           1
          29     1095425           0           1
          30     1095425           0           1
          31     1095425           0           1
          32     1095425           0           1
          33     1095425           0           1
          34     1095425           0           1
          35     1095425           0           1
          36     1095425           0           1
          37     1095425           0           1
          38     1095425           0           1
          39     1095425           0           1
          40     1095425           0           1
          41     1095425           0           1
          42     1095425           0           1
          43     1095425           0           1
          44     1095425           0           1
          45     1095425           0           1
          46     1095425           0           1
          47     1095425           0           1
          48     1095425           0           1
          49     1095425           0           1
          50     1095425           0           1
          51     1095425           0           1
          52     1095425           0           1
          53     1095425           0           1
          54     1095425           0           1
          55     1095425           0           1
          56     1095425           0           1
          57     1095425           0           1
          58     1095425           0           1
          59     1095425           0           1
          60     1095425           0           1
          61     1095425           0           1
          62     1095425           0           1
          63     1095425           0           1
          64     1095425           0           1
          65     1095425           0           1
           1     1095425           2           0
           2     1095425           2           0
           3     1095425           2           0
           4     1095425           2           0
           5     1095425           2           0
           6     1095425           2           0
           7     1095425           2           0
           8     1095425           2           0
           9     1095425           2           0
          10     1095425           2           0
          11     1095425           2           0
          12     1095425           2           0
          13     1095425           2           0
          14     1095425           2           0
          15     1095425           2           0
          16     1095425           2           0
          17     1095425           2           0
          18     1095425           2           0
          19     1095425           2           0
          20     1095425           2           0
          21     1095425           2           0
          22     1095425           2           0
          23     1095425           2           0
          24     1095425           0           1
          25     1095425           0           1
          26     1095425           0           1
          27     1095425           0           1
          28     1095425           0           1
          29     1095425           0           1
          30     1095425           0           1
          31     1095425           0           1
          32     1095425           0           1
          33     1095425           0           1
          34     1095425           0           1
          35     1095425           0           1
          36     1095425           0           1
          37     1095425           0           1
          38     1095425           0           1
          39     1095425           0           1
          40     1095425           0           1
          41     1095425           0           1
          42     1095425           0           1
          43     1095425           0           1
          44     1095425           0           1
          45     1095425           0           1
          46     1095425           0           1
          47     1095425           0           1
          48     1095425           0           1
          49     1095425           0           1
          50     1095425           0           1
          51     1095425           0           1
          52     1095425           0           1
          53     1095425           0           1
          54     1095425           0           1
          55     1095425           0           1
          56     1095425           0           1
          57     1095425           0           1
          58     1095425           0           1
          59     1095425           0           1
          60     1095425           0           1
          61     1095425           0           1
          62     1095425           0           1
          63     1095425           0           1
          64     1095425           0           1
          65     1095425           0           1
           1     1095425           2           0
           2     1095425           2           0
           3     1095425           2           0
           4     1095425           2           0
           5     1095425           2           0
           6     1095425           2           0
           7     1095425           2           0
           8     1095425           2           0
           9     1095425           2           0
          10     1095425           2           0
          11     1095425           2           0
          12     1095425           2           0
          13     1095425           2           0
          14     1095425           2           0
          15     1095425           2           0
          16     1095425           2           0
          17     1095425           2           0
          18     1095425           2           0
          19     1095425           2           0
          20     1095425           2           0
          21     1095425           2           0
          22     1095425           2           0
          23     1095425           2           0
          24     1095425           0           1
          25     1095425           0           1
          26     1095425           0           1
          27     1095425           0           1
          28     1095425           0           1
          29     1095425           0           1
          30     1095425           0           1
          31     1095425           0           1
          32     1095425           0           1
          33     1095425           0           1
          34     1095425           0           1
          35     1095425           0           1
          36     1095425           0           1
          37     1095425           0           1
          38     1095425           0           1
          39     1095425           0           1
          40     1095425           0           1
          41     1095425           0           1
          42     1095425           0           1
          43     1095425           0           1
          44     1095425           0           1
          45     1095425           0           1
          46     1095425           0           1
          47     1095425           0           1
          48     1095425           0           1
          49     1095425           0           1
          50     1095425           0           1
          51     1095425           0           1
          52     1095425           0           1
          53     1095425           0           1
          54     1095425           0           1
          55     1095425           0           1
          56     1095425           0           1
          57     1095425           0           1
          58     1095425           0           1
          59     1095425           0           1
          60     1095425           0           1
          61     1095425           0           1
          62     1095425           0           1
          63     1095425           0           1
          64     1095425           0           1
          65     1095425           0           1
           1     1095425           2           0
           2     1095425           2           0
           3     1095425           2           0
           4     1095425           2           0
           5     1095425           2           0
           6     1095425           2           0
           7     1095425           2           0
           8     1095425           2           0
           9     1095425           2           0
          10     1095425           2           0
          11     1095425           2           0
          12     1095425           2           0
          13     1095425           2           0
          14     1095425           2           0
          15     1095425           2           0
          16     1095425           2           0
          17     1095425           2           0
          18     1095425           2           0
          19     1095425           2           0
          20     1095425           2           0
          21     1095425           2           0
          22     1095425           2           0
          23     1095425           2           0
          24     1095425           0           1
          25     1095425           0           1
          26     1095425           0           1
          27     1095425           0           1
          28     1095425           0           1
          29     1095425           0           1
          30     1095425           0           1
          31     1095425           0           1
          32     1095425           0           1
          33     1095425           0           1
          34     1095425           0           1
          35     1095425           0           1
          36     1095425           0           1
          37     1095425           0           1
          38     1095425           0           1
          39     1095425           0           1
          40     1095425           0           1
          41     1095425           0           1
          42     1095425           0           1
          43     1095425           0           1
          44     1095425           0           1
          45     1095425           0           1
          46     1095425           0           1
          47     1095425           0           1
          48     1095425           0           1
          49     1095425           0           1
          50     1095425           0           1
          51     1095425           0           1
          52     1095425           0           1
          53     1095425           0           1
          54     1095425           0           1
          55     1095425           0           1
          56     1095425           0           1
          57     1095425           0           1
          58     1095425           0           1
          59     1095425           0           1
          60     1095425           0           1
          61     1095425           0           1
          62     1095425           0           1
          63     1095425           0           1
          64     1095425           0           1
          65     1095425           0           1
           1     1095425           2           0
           2     1095425           2           0
           3     1095425           2           0
           4     1095425           2           0
           5     1095425           2           0
           6     1095425           2           0
           7     1095425           2           0
           8     1095425           2           0
           9     1095425           2           0
          10     1095425           2           0
          11     1095425           2           0
          12     1095425           2           0
          13     1095425           2           0
          14     1095425           2           0
          15     1095425           2           0
          16     1095425           2           0
          17     1095425           2           0
          18     1095425           2           0
          19     1095425           2           0
          20     1095425           2           0
          21     1095425           2           0
          22     1095425           2           0
          23     1095425           2           0
          24     1095425           0           1
          25     1095425           0           1
          26     1095425           0           1
          27     1095425           0           1
          28     1095425           0           1
          29     1095425           0           1
          30     1095425           0           1
          31     1095425           0           1
          32     1095425           0           1
          33     1095425           0           1
          34     1095425           0           1
          35     1095425           0           1
          36     1095425           0           1
          37     1095425           0           1
          38     1095425           0           1
          39     1095425           0           1
          40     1095425           0           1
          41     1095425           0           1
          42     1095425           0           1
          43     1095425           0           1
          44     1095425           0           1
          45     1095425           0           1
          46     1095425           0           1
          47     1095425           0           1
          48     1095425           0           1
          49     1095425           0           1
          50     1095425           0           1
          51     1095425           0           1
          52     1095425           0           1
          53     1095425           0           1
          54     1095425           0           1
          55     1095425           0           1
          56     1095425           0           1
          57     1095425           0           1
          58     1095425           0           1
          59     1095425           0           1
          60     1095425           0           1
          61     1095425           0           1
          62     1095425           0           1
          63     1095425           0           1
          64     1095425           0           1
          65     1095425           0           1
           1     1095425           2           0
           2     1095425           2           0
           3     1095425           2           0
           4     1095425           2           0
           5     1095425           2           0
           6     1095425           2           0
           7     1095425           2           0
           8     1095425           2           0
           9     1095425           2           0
          10     1095425           2           0
          11     1095425           2           0
          12     1095425           2           0
          13     1095425           2           0
          14     1095425           2           0
          15     1095425           2           0
          16     1095425           2           0
          17     1095425           2           0
          18     1095425           2           0
          19     1095425           2           0
          20     1095425           2           0
          21     1095425           2           0
          22     1095425           2           0
          23     1095425           2           0
          24     1095425           0           1
          25     1095425           0           1
          26     1095425           0           1
          27     1095425           0           1
          28     1095425           0           1
          29     1095425           0           1
          30     1095425           0           1
          31     1095425           0           1
          32     1095425           0           1
          33     1095425           0           1
          34     1095425           0           1
          35     1095425           0           1
          36     1095425           0           1
          37     1095425           0           1
          38     1095425           0           1
          39     1095425           0           1
          40     1095425           0           1
          41     1095425           0           1
          42     1095425           0           1
          43     1095425           0           1
          44     1095425           0           1
          45     1095425           0           1
          46     1095425           0           1
          47     1095425           0           1
          48     1095425           0           1
          49     1095425           0           1
          50     1095425           0           1
          51     1095425           0           1
          52     1095425           0           1
          53     1095425           0           1
          54     1095425           0           1
          55     1095425           0           1
          56     1095425           0           1
          57     1095425           0           1
          58     1095425           0           1
          59     1095425           0           1
          60     1095425           0           1
          61     1095425           0           1
          62     1095425           0           1
          63     1095425           0           1
          64     1095425           0           1
          65     1095425           0           1
           1     1095425           2           0
           2     1095425           2           0
           3     1095425           2           0
           4     1095425           2           0
           5     1095425           2           0
           6     1095425           2           0
           7     1095425           2           0
           8     1095425           2           0
           9     1095425           2           0
          10     1095425           2           0
          11     1095425           2           0
          12     1095425           2           0
          13     1095425           2           0
          14     1095425           2           0
          15     1095425           2           0
          16     1095425           2           0
          17     1095425           2           0
          18     1095425           2           0
          19     1095425           2           0
          20     1095425           2           0
          21     1095425           2           0
          22     1095425           2           0
          23     1095425           2           0
          24     1095425           0           1
          25     1095425           0           1
          26     1095425           0           1
          27     1095425           0           1
          28     1095425           0           1
          29     1095425           0           1
          30     1095425           0           1
          31     1095425           0           1
          32     1095425           0           1
          33     1095425           0           1
          34     1095425           0           1
          35     1095425           0           1
          36     1095425           0           1
          37     1095425           0           1
          38     1095425           0           1
          39     1095425           0           1
          40     1095425           0           1
          41     1095425           0           1
          42     1095425           0           1
          43     1095425           0           1
          44     1095425           0           1
          45     1095425           0           1
          46     1095425           0           1
          47     1095425           0           1
          48     1095425           0           1
          49     1095425           0           1
          50     1095425           0           1
          51     1095425           0           1
          52     1095425           0           1
          53     1095425           0           1
          54     1095425           0           1
          55     1095425           0           1
          56     1095425           0           1
          57     1095425           0           1
          58     1095425           0           1
          59     1095425           0           1
          60     1095425           0           1
          61     1095425           0           1
          62     1095425           0           1
          63     1095425           0           1
          64     1095425           0           1
          65     1095425           0           1
           1     1095425           2           0
           2     1095425           2           0
           3     1095425           2           0
           4     1095425           2           0
           5     1095425           2           0
           6     1095425           2           0
           7     1095425           2           0
           8     1095425           2           0
           9     1095425           2           0
          10     1095425           2           0
          11     1095425           2           0
          12     1095425           2           0
          13     1095425           2           0
          14     1095425           2           0
          15     1095425           2           0
          16     1095425           2           0
          17     1095425           2           0
          18     1095425           2           0
          19     1095425           2           0
          20     1095425           2           0
          21     1095425           2           0
          22     1095425           2           0
          23     1095425           2           0
          24     1095425           0           1
          25     1095425           0           1
          26     1095425           0           1
          27     1095425           0           1
          28     1095425           0           1
          29     1095425           0           1
          30     1095425           0           1
          31     1095425           0           1
          32     1095425           0           1
          33     1095425           0           1
          34     1095425           0           1
          35     1095425           0           1
          36     1095425           0           1
          37     1095425           0           1
          38     1095425           0           1
          39     1095425           0           1
          40     1095425           0           1
          41     1095425           0           1
          42     1095425           0           1
          43     1095425           0           1
          44     1095425           0           1
          45     1095425           0           1
          46     1095425           0           1
          47     1095425           0           1
          48     1095425           0           1
          49     1095425           0           1
          50     1095425           0           1
          51     1095425           0           1
          52     1095425           0           1
          53     1095425           0           1
          54     1095425           0           1
          55     1095425           0           1
          56     1095425           0           1
          57     1095425           0           1
          58     1095425           0           1
          59     1095425           0           1
          60     1095425           0           1
          61     1095425           0           1
          62     1095425           0           1
          63     1095425           0           1
          64     1095425           0           1
          65     1095425           0           1
